transaction_id,customer_id,amount,transaction_type,transaction_date
4077,779,2186.47,Credit,2025-03-31
4078,925,2076.18,Debit,2026-04-05
4079,890,3729.26,Credit,2025-04-23
4080,274,1654.8,Credit,2024-08-12
4081,227,4654.66,Debit,2026-05-13
4082,487,3310.49,Credit,2026-03-24
4083,19,240.94,Debit,2025-09-14
4084,42,281.55,Credit,2025-02-16
4085,456,2815.05,Credit,2025-09-30
4086,952,4157.36,Credit,2026-04-25
4087,485,903.29,Debit,2025-10-29
4088,175,1188.83,Credit,2024-07-30
4089,805,4231.89,Debit,2024-10-10
4090,142,1455.94,Credit,2025-12-29
4091,932,3476.82,Debit,2024-12-26
4092,280,3803.77,Credit,2025-06-16
4093,588,1057.52,Debit,2025-05-15
4094,697,2363.56,Credit,2026-03-28
4095,719,3398.92,Debit,2025-07-06
4096,162,4030.12,Credit,2025-08-05
4097,455,1248.52,Credit,2025-04-12
4098,626,2540.04,Debit,2024-05-24
4099,81,4491.0,Credit,2025-04-20
4100,265,1226.63,Debit,2026-01-02
4101,232,568.52,Debit,2025-08-15
4102,705,537.19,Credit,2025-10-19
4103,87,4786.0,Debit,2025-10-08
4104,356,4572.71,Debit,2025-05-04
4105,694,3223.16,Credit,2025-05-18
4106,636,2911.31,Debit,2025-04-15
4107,95,1004.75,Credit,2025-01-13
4108,189,4500.66,Credit,2025-06-23
4109,368,939.17,Debit,2025-06-30
4110,102,2668.59,Debit,2024-10-30
4111,928,649.87,Credit,2025-08-07
4112,872,3741.43,Credit,2026-04-04
4113,452,358.57,Credit,2026-01-01
4114,831,4531.89,Credit,2026-04-19
4115,77,3037.05,Credit,2025-01-08
4116,533,1765.45,Credit,2025-11-08
4117,979,3586.44,Credit,2025-10-17
4118,986,1793.34,Credit,2026-01-01
4119,231,4680.7,Credit,2024-07-24
4120,874,4159.31,Debit,2025-11-24
4121,268,1441.11,Credit,2025-02-13
4122,287,2154.55,Debit,2024-08-06
4123,299,4469.92,Credit,2024-12-07
4124,207,3534.62,Credit,2024-10-09
4125,132,3481.76,Credit,2025-07-15
4126,958,2840.44,Credit,2025-01-16
4127,887,3882.25,Credit,2026-03-15
4128,668,2485.27,Credit,2025-02-15
4129,553,2870.74,Debit,2025-05-13
4130,492,3130.29,Debit,2025-04-06
4131,625,1232.07,Debit,2025-10-03
4132,115,2936.28,Credit,2024-08-09
4133,329,906.41,Credit,2024-06-01
4134,27,4771.95,Credit,2024-08-26
4135,160,4624.13,Credit,2024-11-02
4136,409,1616.39,Debit,2026-01-03
4137,123,3260.65,Credit,2024-07-09
4138,316,1818.16,Credit,2025-06-17
4139,98,2071.76,Debit,2025-03-09
4140,400,321.39,Debit,2025-12-07
4141,172,3214.26,Debit,2025-09-04
4142,232,3847.55,Debit,2025-09-06
4143,845,1614.48,Debit,2024-11-03
4144,273,3188.48,Debit,2025-10-01
4145,812,2016.46,Debit,2025-01-23
4146,544,2983.7,Debit,2024-11-14
4147,479,1687.24,Debit,2025-06-28
4148,532,1133.55,Credit,2024-10-25
4149,88,4450.03,Credit,2025-12-28
4150,611,941.58,Credit,2024-10-02
4151,837,4929.26,Debit,2026-04-07
4152,11,4508.9,Debit,2025-06-21
4153,985,24.49,Debit,2024-11-12
4154,202,4136.87,Credit,2025-02-25
4155,795,3271.71,Credit,2025-06-05
4156,496,4618.02,Credit,2025-06-14
4157,409,965.54,Debit,2025-10-06
4158,133,657.83,Debit,2025-01-29
4159,876,3144.33,Debit,2026-03-28
4160,165,1866.77,Debit,2025-10-31
4161,879,2962.75,Debit,2025-02-10
4162,625,2131.96,Credit,2025-09-06
4163,726,59.37,Debit,2025-11-29
4164,323,4249.46,Credit,2025-10-04
4165,54,2789.77,Credit,2025-02-03
4166,736,143.89,Credit,2025-09-16
4167,986,3433.43,Credit,2025-07-06
4168,887,3354.99,Debit,2025-03-06
4169,343,3305.58,Credit,2025-09-21
4170,580,4312.52,Debit,2025-10-03
4171,70,3711.6,Credit,2025-12-08
4172,960,2529.31,Debit,2025-02-17
4173,884,1429.5,Credit,2024-11-10
4174,291,2965.31,Debit,2025-08-04
4175,669,4391.08,Credit,2024-06-03
4176,896,1654.91,Credit,2024-09-10
4177,739,4410.87,Credit,2025-11-01
4178,361,1102.51,Credit,2025-11-17
4179,676,3206.63,Credit,2025-10-22
4180,909,3609.24,Debit,2025-01-21
4181,738,4632.07,Credit,2025-06-18
4182,371,1489.78,Debit,2026-03-08
4183,20,3795.87,Credit,2025-05-01
4184,910,1957.36,Credit,2025-04-12
4185,916,1874.18,Debit,2026-03-30
4186,345,49.88,Credit,2025-07-15
4187,376,4953.37,Credit,2025-11-02
4188,29,2985.33,Debit,2025-01-10
4189,943,4709.81,Debit,2024-06-10
4190,89,1670.83,Credit,2025-05-03
4191,423,821.95,Debit,2025-01-15
4192,349,4914.41,Debit,2025-07-27
4193,649,4927.66,Debit,2025-04-03
4194,272,2743.64,Debit,2024-12-26
4195,448,4603.51,Debit,2024-11-21
4196,844,3910.36,Debit,2026-04-20
4197,845,1622.14,Credit,2025-09-22
4198,137,2336.83,Credit,2025-02-13
4199,52,2080.81,Debit,2025-03-01
4200,685,166.67,Debit,2025-01-19
4201,829,4261.45,Credit,2025-11-27
4202,666,4953.02,Debit,2025-02-24
4203,72,1805.36,Credit,2025-08-21
4204,287,373.85,Credit,2025-01-10
4205,132,3651.35,Debit,2025-04-04
4206,204,420.34,Credit,2025-07-05
4207,895,3629.85,Credit,2025-06-29
4208,237,2262.42,Credit,2025-05-15
4209,579,255.46,Debit,2025-06-04
4210,646,2242.91,Credit,2025-12-27
4211,123,4755.49,Debit,2026-02-12
4212,406,3026.45,Credit,2025-12-28
4213,44,71.3,Credit,2025-11-28
4214,729,292.5,Credit,2025-07-23
4215,509,2209.36,Credit,2025-11-18
4216,641,815.97,Credit,2026-03-07
4217,393,473.62,Debit,2024-09-01
4218,541,308.74,Debit,2025-10-13
4219,185,3931.69,Credit,2025-04-06
4220,848,3190.47,Debit,2026-05-04
4221,832,2625.76,Debit,2025-11-07
4222,958,728.07,Credit,2025-09-06
4223,644,2439.65,Credit,2025-08-24
4224,290,2207.72,Debit,2024-06-21
4225,58,399.83,Debit,2025-05-04
4226,931,1895.68,Debit,2026-05-11
4227,849,4469.44,Debit,2024-12-04
4228,962,3385.31,Debit,2025-04-11
4229,817,2584.19,Credit,2024-12-09
4230,731,769.4,Debit,2025-03-30
4231,766,968.61,Credit,2025-02-25
4232,596,3687.89,Debit,2025-04-02
4233,747,4188.84,Credit,2025-10-04
4234,633,190.29,Credit,2026-04-27
4235,186,259.26,Credit,2025-09-20
4236,368,4609.32,Credit,2025-12-14
4237,220,754.22,Credit,2025-12-04
4238,48,4711.57,Debit,2025-10-07
4239,597,231.95,Credit,2025-08-19
4240,905,988.09,Credit,2026-03-28
4241,123,1602.28,Credit,2025-07-09
4242,626,4677.57,Credit,2024-08-11
4243,190,1190.76,Credit,2024-10-11
4244,502,756.17,Debit,2025-09-22
4245,704,712.26,Debit,2024-07-11
4246,771,4416.84,Credit,2025-03-19
4247,834,221.5,Credit,2025-04-02
4248,325,2130.03,Credit,2024-07-26
4249,787,1941.93,Credit,2024-06-18
4250,125,2741.2,Debit,2026-01-04
4251,689,4250.78,Credit,2026-03-24
4252,217,4395.2,Debit,2024-07-10
4253,648,4144.41,Debit,2026-01-27
4254,537,1479.94,Credit,2025-05-30
4255,964,2896.47,Debit,2026-03-15
4256,10,2586.06,Debit,2025-02-26
4257,149,4326.26,Credit,2025-03-09
4258,914,4797.82,Debit,2024-07-19
4259,265,2838.68,Credit,2025-08-11
4260,251,2476.01,Credit,2024-12-16
4261,800,2352.32,Credit,2025-12-20
4262,601,3531.43,Debit,2024-06-08
4263,692,735.67,Debit,2024-06-28
4264,547,529.78,Credit,2025-12-22
4265,808,4408.92,Credit,2025-03-20
4266,456,2729.13,Credit,2024-07-17
4267,315,3260.18,Debit,2024-11-17
4268,259,2921.85,Debit,2024-06-11
4269,772,2970.63,Credit,2025-10-27
4270,15,2684.56,Credit,2024-09-06
4271,402,2957.71,Debit,2024-07-27
4272,855,1555.59,Debit,2024-11-18
4273,930,3165.47,Credit,2025-10-15
4274,557,4175.7,Debit,2024-07-15
4275,80,1492.08,Credit,2025-01-26
4276,748,4618.48,Credit,2025-11-12
4277,680,4583.19,Credit,2025-05-16
4278,770,4885.32,Credit,2025-12-04
4279,32,871.7,Credit,2024-05-29
4280,540,3950.05,Credit,2025-06-06
4281,634,762.44,Debit,2025-11-09
4282,95,2587.31,Debit,2026-01-22
4283,825,1217.8,Debit,2024-08-08
4284,615,3057.7,Credit,2026-02-02
4285,677,729.59,Debit,2025-02-27
4286,677,2953.26,Debit,2026-01-23
4287,629,4561.82,Credit,2025-08-06
4288,558,2790.21,Credit,2025-03-10
4289,488,17.65,Debit,2026-05-17
4290,115,3109.23,Credit,2025-01-29
4291,420,4560.98,Debit,2025-01-10
4292,212,231.11,Credit,2024-06-26
4293,473,4244.25,Debit,2026-02-16
4294,49,171.49,Debit,2024-06-23
4295,989,3362.39,Debit,2024-09-22
4296,986,1332.8,Debit,2026-02-27
4297,27,1148.37,Credit,2025-11-29
4298,341,2861.6,Credit,2025-07-16
4299,494,906.47,Credit,2025-06-19
4300,838,626.79,Credit,2026-01-04
4301,267,467.63,Credit,2025-02-14
4302,617,1384.97,Debit,2025-02-01
4303,643,1769.52,Credit,2026-04-20
4304,687,2340.4,Credit,2024-09-20
4305,624,4161.89,Credit,2025-07-22
4306,723,4880.29,Credit,2025-08-09
4307,823,2803.58,Credit,2026-03-18
4308,282,1679.63,Credit,2026-05-05
4309,294,2379.69,Credit,2025-02-25
4310,709,325.99,Credit,2026-05-22
4311,174,433.0,Credit,2025-05-24
4312,363,3928.59,Credit,2024-12-14
4313,434,1049.07,Debit,2024-06-20
4314,44,1188.8,Credit,2025-09-04
4315,358,4501.55,Credit,2024-10-16
4316,76,3618.75,Debit,2025-11-25
4317,873,1016.78,Debit,2025-12-10
4318,101,516.67,Debit,2025-10-20
4319,866,1097.58,Credit,2025-02-21
4320,843,4660.8,Credit,2024-11-30
4321,837,2970.17,Credit,2024-10-16
4322,585,3800.95,Credit,2024-12-02
4323,810,651.32,Credit,2026-01-09
4324,652,1422.47,Credit,2024-07-06
4325,256,3232.23,Debit,2025-12-26
4326,750,1355.02,Debit,2025-07-20
4327,711,1433.68,Debit,2025-10-20
4328,554,716.09,Credit,2026-04-29
4329,957,1819.19,Debit,2025-07-03
4330,177,307.49,Credit,2025-06-26
4331,325,2032.84,Credit,2025-12-06
4332,464,272.76,Credit,2026-03-12
4333,396,1695.55,Credit,2026-01-24
4334,195,2853.2,Credit,2025-08-09
4335,627,3107.24,Credit,2024-11-23
4336,947,940.06,Debit,2024-08-11
4337,544,3367.52,Credit,2026-05-16
4338,440,3307.81,Credit,2024-11-28
4339,410,1613.32,Debit,2024-08-28
4340,566,894.84,Debit,2024-05-27
4341,104,3708.61,Credit,2025-04-20
4342,77,3340.74,Debit,2024-09-14
4343,713,3116.61,Debit,2025-10-20
4344,730,2045.57,Debit,2024-11-07
4345,998,331.77,Debit,2025-10-14
4346,815,2265.69,Debit,2025-06-11
4347,89,481.85,Debit,2025-09-26
4348,673,2861.08,Debit,2025-01-23
4349,460,1174.72,Debit,2026-01-08
4350,288,879.19,Debit,2025-01-14
4351,578,3053.0,Credit,2024-09-08
4352,934,1735.52,Debit,2025-01-08
4353,140,2108.2,Credit,2025-05-06
4354,280,983.17,Credit,2024-09-16
4355,765,1892.53,Debit,2024-11-11
4356,108,825.28,Debit,2026-03-13
4357,578,2743.14,Credit,2025-04-14
4358,280,1743.66,Credit,2025-03-28
4359,854,4047.4,Debit,2025-10-02
4360,185,4912.71,Credit,2025-11-27
4361,403,4656.48,Credit,2025-05-14
4362,128,49.5,Credit,2024-09-28
4363,937,2930.53,Credit,2025-08-17
4364,57,1333.32,Credit,2024-06-19
4365,585,2516.95,Debit,2024-10-18
4366,600,4454.58,Credit,2026-04-12
4367,366,3636.09,Debit,2025-07-02
4368,147,1141.65,Debit,2024-12-13
4369,737,2083.09,Credit,2025-04-27
4370,661,4654.7,Credit,2025-03-11
4371,923,3883.96,Credit,2025-07-21
4372,877,784.98,Credit,2026-04-30
4373,119,3894.23,Credit,2025-08-12
4374,766,255.67,Debit,2026-02-18
4375,263,1611.39,Debit,2025-01-28
4376,319,2503.18,Credit,2025-02-23
4377,782,2170.86,Credit,2026-03-25
4378,163,2362.85,Debit,2024-09-05
4379,383,4787.41,Credit,2026-01-03
4380,197,1836.03,Credit,2024-06-23
4381,828,777.07,Debit,2025-12-10
4382,460,3587.17,Debit,2024-07-28
4383,560,635.22,Debit,2024-08-26
4384,921,3422.18,Debit,2024-12-16
4385,704,215.48,Debit,2025-04-28
4386,927,2235.27,Debit,2024-06-27
4387,733,2735.28,Credit,2025-03-16
4388,1000,2726.41,Credit,2025-11-05
4389,133,2532.84,Debit,2026-01-28
4390,929,4406.23,Debit,2025-04-04
4391,980,2281.87,Debit,2025-03-23
4392,893,203.09,Debit,2024-08-25
4393,994,1582.2,Credit,2025-12-17
4394,100,3002.15,Credit,2025-08-08
4395,740,2901.36,Debit,2024-08-10
4396,222,3471.16,Credit,2024-06-19
4397,536,2836.76,Debit,2025-08-08
4398,296,1004.64,Debit,2024-08-21
4399,40,2571.86,Credit,2025-01-27
4400,833,1541.49,Debit,2025-09-01
4401,317,496.98,Credit,2025-12-15
4402,531,1907.94,Debit,2024-11-02
4403,706,3757.76,Debit,2025-05-01
4404,938,2575.79,Debit,2025-10-19
4405,640,2037.77,Credit,2025-01-30
4406,788,189.72,Debit,2026-04-17
4407,451,4975.6,Credit,2025-03-01
4408,665,4032.7,Credit,2025-07-31
4409,539,1766.28,Debit,2025-12-02
4410,164,3666.11,Credit,2024-07-24
4411,688,3912.66,Debit,2026-04-11
4412,282,1319.43,Debit,2024-06-27
4413,709,1172.8,Debit,2024-08-29
4414,474,2060.29,Credit,2025-01-03
4415,959,1988.84,Debit,2026-03-01
4416,437,4088.41,Credit,2025-01-22
4417,634,14.16,Debit,2024-09-05
4418,524,4090.59,Debit,2024-06-17
4419,901,536.33,Credit,2025-08-13
4420,77,2400.46,Credit,2025-10-01
4421,969,2618.78,Credit,2025-08-09
4422,966,54.97,Credit,2025-04-24
4423,629,4334.8,Debit,2024-09-01
4424,366,1152.23,Credit,2026-04-09
4425,870,3200.72,Debit,2025-08-03
4426,48,396.3,Credit,2024-07-31
4427,636,1311.55,Credit,2024-07-25
4428,882,4835.56,Debit,2026-05-23
4429,457,969.02,Debit,2025-05-03
4430,865,139.66,Debit,2024-07-12
4431,408,1012.92,Debit,2024-12-20
4432,513,1335.58,Debit,2024-10-20
4433,543,2251.84,Debit,2025-04-19
4434,392,3897.31,Credit,2026-03-27
4435,651,4064.93,Debit,2025-11-07
4436,921,2987.09,Credit,2025-08-03
4437,68,3306.62,Credit,2025-11-16
4438,915,1833.98,Debit,2025-12-28
4439,856,2411.69,Debit,2026-03-02
4440,703,3670.85,Debit,2026-01-03
4441,279,3320.8,Credit,2025-08-03
4442,888,3549.16,Debit,2025-12-09
4443,372,4973.78,Credit,2025-07-06
4444,897,3482.28,Debit,2024-11-28
4445,154,3900.1,Credit,2024-10-29
4446,915,3991.29,Credit,2024-08-22
4447,521,2204.35,Credit,2025-06-19
4448,363,2906.11,Credit,2025-09-21
4449,916,2968.9,Credit,2026-02-23
4450,707,1799.45,Credit,2026-05-14
4451,173,3907.99,Debit,2025-06-11
4452,213,954.74,Credit,2026-04-21
4453,471,3087.8,Debit,2024-07-31
4454,110,4408.27,Credit,2024-11-18
4455,854,3455.59,Debit,2025-04-16
4456,13,358.62,Credit,2025-12-29
4457,839,3628.14,Debit,2026-03-14
4458,152,4210.05,Credit,2026-01-09
4459,604,1576.43,Debit,2026-05-02
4460,672,4417.52,Credit,2024-08-31
4461,353,2547.55,Debit,2024-08-19
4462,862,1208.69,Credit,2025-03-10
4463,859,1359.61,Credit,2025-10-30
4464,437,4054.19,Credit,2024-06-30
4465,724,148.93,Credit,2025-01-09
4466,727,4952.15,Debit,2026-02-21
4467,282,849.09,Debit,2026-05-22
4468,249,10.27,Credit,2025-07-03
4469,322,365.63,Debit,2024-06-01
4470,759,4106.15,Credit,2025-02-24
4471,973,1656.16,Credit,2025-09-09
4472,908,2041.34,Credit,2024-11-28
4473,860,1225.41,Credit,2025-06-02
4474,897,3403.57,Debit,2024-07-14
4475,171,4306.27,Debit,2026-04-01
4476,231,3139.48,Credit,2024-06-01
4477,63,4928.49,Credit,2025-06-25
4478,912,762.82,Credit,2024-11-21
4479,488,3211.53,Credit,2025-01-31
4480,415,2812.91,Debit,2024-06-30
4481,261,3387.99,Debit,2025-01-13
4482,244,3697.56,Debit,2025-10-21
4483,13,4814.86,Credit,2025-03-04
4484,94,410.62,Credit,2026-05-20
4485,617,2082.24,Debit,2025-01-30
4486,134,1036.98,Credit,2025-11-14
4487,13,4898.38,Debit,2024-08-24
4488,141,969.73,Debit,2024-10-16
4489,761,956.84,Debit,2026-02-23
4490,448,4845.32,Debit,2025-03-28
4491,846,3139.15,Debit,2024-11-07
4492,320,4256.65,Credit,2026-02-24
4493,991,4054.76,Debit,2025-09-08
4494,954,124.74,Credit,2024-06-24
4495,592,2250.52,Debit,2025-11-24
4496,416,814.9,Credit,2026-04-29
4497,641,1923.48,Debit,2025-03-01
4498,690,1363.67,Credit,2024-09-18
4499,932,3907.51,Credit,2024-06-22
4500,887,3273.99,Debit,2025-01-11
4501,236,2086.87,Credit,2025-10-06
4502,715,1946.58,Debit,2025-03-17
4503,51,2185.66,Credit,2025-07-19
4504,580,2678.14,Credit,2026-01-16
4505,540,1488.71,Debit,2025-12-15
4506,140,1549.87,Credit,2025-06-22
4507,300,3920.54,Debit,2025-10-12
4508,450,2181.93,Credit,2025-10-10
4509,461,4816.25,Credit,2024-05-31
4510,626,2582.38,Debit,2024-06-28
4511,567,3332.18,Debit,2025-04-20
4512,425,1132.35,Debit,2025-08-08
4513,332,465.72,Debit,2025-07-03
4514,9,912.96,Debit,2024-09-22
4515,740,3901.2,Credit,2024-08-15
4516,360,2087.42,Debit,2025-04-05
4517,438,1383.66,Debit,2024-08-08
4518,371,1262.83,Credit,2024-07-14
4519,75,3180.44,Debit,2025-01-20
4520,712,1580.17,Debit,2026-02-22
4521,957,3382.7,Credit,2025-10-26
4522,503,1956.62,Credit,2024-07-06
4523,193,4525.02,Debit,2024-08-16
4524,291,3885.78,Credit,2024-09-20
4525,672,1886.63,Credit,2024-07-20
4526,519,874.93,Debit,2024-10-17
4527,497,1575.91,Debit,2025-02-21
4528,910,2619.29,Credit,2024-09-02
4529,14,3265.12,Debit,2025-12-30
4530,300,4100.98,Debit,2026-05-04
4531,714,2351.36,Credit,2024-10-09
4532,963,3942.77,Credit,2025-01-07
4533,745,1703.46,Debit,2025-01-31
4534,211,2759.67,Credit,2025-09-19
4535,410,670.1,Credit,2024-09-17
4536,609,3911.36,Credit,2026-04-16
4537,653,811.5,Credit,2024-11-26
4538,450,1275.62,Credit,2025-07-18
4539,727,84.41,Debit,2024-06-08
4540,194,878.04,Debit,2025-03-14
4541,844,3821.95,Debit,2024-11-05
4542,642,2524.56,Debit,2026-03-26
4543,66,238.85,Credit,2025-08-26
4544,24,573.04,Credit,2025-07-15
4545,207,2258.04,Debit,2024-08-09
4546,576,3541.61,Debit,2026-01-11
4547,888,1252.8,Credit,2024-09-25
4548,384,1312.02,Debit,2025-09-16
4549,478,4521.19,Debit,2024-07-17
4550,938,2394.87,Debit,2025-03-19
4551,724,4433.72,Debit,2024-05-29
4552,499,1399.5,Debit,2025-03-17
4553,111,1654.5,Credit,2024-07-31
4554,55,3911.01,Credit,2025-03-19
4555,399,3180.42,Credit,2025-09-22
4556,245,652.24,Credit,2026-03-20
4557,818,700.21,Debit,2026-01-20
4558,879,3370.32,Credit,2025-04-30
4559,278,4178.71,Credit,2026-03-01
4560,716,265.39,Credit,2024-10-01
4561,917,4650.03,Debit,2025-10-24
4562,77,2895.5,Credit,2024-11-10
4563,787,620.4,Debit,2025-10-06
4564,118,4831.95,Debit,2025-02-05
4565,216,3435.83,Credit,2025-03-15
4566,637,4093.48,Credit,2026-05-22
4567,441,4815.23,Credit,2024-05-28
4568,468,4041.96,Credit,2026-04-12
4569,690,594.95,Debit,2025-05-23
4570,840,1920.31,Debit,2025-02-24
4571,289,28.23,Credit,2024-11-15
4572,426,2066.79,Debit,2026-05-09
4573,116,4449.56,Debit,2025-08-20
4574,306,1746.87,Debit,2025-08-05
4575,820,4277.2,Debit,2024-07-27
4576,216,1498.59,Debit,2026-01-26
4577,110,241.24,Credit,2025-04-26
4578,496,2150.96,Debit,2025-07-05
4579,383,1237.44,Debit,2026-01-15
4580,111,412.05,Credit,2024-08-03
4581,650,1784.77,Debit,2024-11-30
4582,999,2106.8,Credit,2026-04-02
4583,370,213.22,Credit,2024-06-20
4584,216,832.25,Debit,2025-10-31
4585,647,1025.47,Debit,2026-04-20
4586,743,2393.62,Debit,2025-10-09
4587,42,4724.17,Credit,2024-12-05
4588,273,2397.27,Credit,2024-08-29
4589,499,4309.76,Credit,2025-04-26
4590,891,3533.17,Debit,2025-02-18
4591,645,3206.43,Debit,2026-03-21
4592,474,1700.07,Credit,2026-04-08
4593,81,1946.99,Debit,2026-01-13
4594,987,1499.48,Debit,2025-09-25
4595,650,1073.22,Credit,2025-03-25
4596,811,1348.64,Debit,2026-05-13
4597,47,364.14,Debit,2026-04-09
4598,8,2595.4,Debit,2024-06-10
4599,878,1483.54,Debit,2025-03-14
4600,325,4269.02,Credit,2026-03-19
4601,132,847.82,Debit,2025-02-26
4602,404,741.88,Debit,2025-03-04
4603,89,1828.51,Debit,2026-02-05
4604,893,1412.81,Credit,2024-07-25
4605,774,4466.43,Debit,2025-12-26
4606,306,3371.38,Debit,2024-12-14
4607,406,2061.04,Credit,2025-10-15
4608,416,2398.21,Credit,2026-03-24
4609,550,1138.0,Credit,2026-02-24
4610,66,1461.86,Credit,2025-04-13
4611,315,4442.33,Debit,2025-01-24
4612,999,1805.06,Credit,2024-07-23
4613,767,1430.54,Debit,2025-04-17
4614,229,3685.18,Credit,2025-02-24
4615,702,2340.06,Credit,2024-11-20
4616,952,1668.45,Credit,2026-01-24
4617,435,1412.73,Credit,2024-11-11
4618,17,3163.11,Credit,2024-06-07
4619,825,488.56,Credit,2026-02-17
4620,41,1040.03,Debit,2024-07-09
4621,601,2046.18,Debit,2025-06-01
4622,79,4982.79,Debit,2024-05-23
4623,247,2862.28,Debit,2025-01-04
4624,63,2428.16,Credit,2025-11-04
4625,142,2486.27,Credit,2025-01-01
4626,986,1265.19,Credit,2025-03-25
4627,40,750.05,Credit,2025-10-23
4628,665,63.51,Debit,2026-05-06
4629,400,1475.59,Credit,2026-04-25
4630,122,2001.51,Credit,2026-03-14
4631,190,605.96,Credit,2024-06-26
4632,805,4077.92,Credit,2024-08-03
4633,500,3204.8,Credit,2024-10-28
4634,889,1650.02,Credit,2025-08-07
4635,517,3278.25,Debit,2025-07-08
4636,56,1393.74,Debit,2026-03-01
4637,293,3649.85,Debit,2025-01-28
4638,71,1650.67,Debit,2025-04-30
4639,635,3587.69,Debit,2025-10-27
4640,453,3861.87,Credit,2025-07-25
4641,836,3469.09,Credit,2024-05-24
4642,964,1412.05,Debit,2025-05-07
4643,630,188.49,Credit,2025-06-02
4644,969,3881.88,Credit,2025-02-11
4645,407,3607.9,Credit,2026-01-07
4646,900,2859.72,Debit,2024-10-21
4647,663,1557.03,Credit,2024-11-03
4648,663,2728.77,Credit,2024-06-13
4649,780,4714.96,Credit,2025-06-12
4650,621,3906.36,Credit,2025-09-01
4651,116,1993.82,Debit,2024-07-20
4652,244,3941.09,Debit,2026-03-10
4653,869,1166.02,Credit,2025-01-20
4654,264,3749.82,Debit,2025-01-10
4655,213,2720.57,Credit,2025-04-20
4656,926,2268.9,Credit,2025-01-18
4657,394,943.81,Debit,2024-07-21
4658,332,2002.91,Credit,2025-10-22
4659,12,2884.03,Credit,2025-07-25
4660,222,3050.01,Credit,2025-04-26
4661,758,3898.43,Credit,2025-10-15
4662,730,2765.75,Debit,2026-05-22
4663,53,2953.43,Credit,2025-10-19
4664,36,4029.7,Credit,2025-02-10
4665,327,4879.09,Debit,2025-03-29
4666,133,4759.75,Debit,2025-05-17
4667,172,735.27,Debit,2025-11-07
4668,963,2695.84,Credit,2025-08-20
4669,655,4585.11,Debit,2026-03-25
4670,99,347.85,Debit,2025-03-15
4671,607,3396.21,Debit,2025-12-30
4672,801,4325.59,Credit,2025-08-17
4673,846,1668.77,Credit,2025-06-15
4674,611,397.13,Credit,2026-05-10
4675,220,482.91,Debit,2024-07-18
4676,370,2667.79,Credit,2025-07-27
4677,257,4937.06,Debit,2025-07-24
4678,456,598.63,Credit,2025-08-16
4679,871,2360.89,Credit,2025-09-04
4680,559,3774.13,Credit,2024-10-18
4681,17,3887.79,Debit,2025-01-12
4682,935,1881.65,Credit,2026-01-20
4683,98,598.31,Debit,2025-02-14
4684,584,439.79,Credit,2025-10-31
4685,595,3588.67,Credit,2025-10-31
4686,65,4252.72,Credit,2025-12-25
4687,281,1451.81,Credit,2025-02-01
4688,57,908.58,Debit,2026-04-02
4689,171,2582.34,Debit,2024-10-17
4690,980,1038.92,Credit,2025-10-07
4691,692,1033.19,Credit,2025-10-11
4692,268,601.47,Credit,2024-08-25
4693,951,534.44,Debit,2024-07-15
4694,413,4120.72,Credit,2026-05-22
4695,664,1747.89,Debit,2026-02-09
4696,456,2787.78,Credit,2024-12-15
4697,126,3392.99,Debit,2025-09-09
4698,556,2347.85,Credit,2025-02-09
4699,318,395.7,Debit,2025-08-05
4700,187,2049.17,Debit,2024-09-29
4701,871,777.37,Credit,2024-12-26
4702,902,944.01,Credit,2024-10-10
4703,457,4299.74,Debit,2025-11-26
4704,326,4073.6,Debit,2024-12-12
4705,117,3740.16,Credit,2026-02-06
4706,185,3422.89,Credit,2025-05-13
4707,965,482.06,Credit,2026-02-02
4708,971,4422.34,Credit,2026-04-22
4709,227,4522.66,Credit,2025-11-20
4710,487,2176.07,Debit,2025-11-18
4711,859,4671.13,Debit,2026-02-10
4712,4,99.15,Credit,2025-06-01
4713,241,4866.59,Credit,2026-03-20
4714,238,1787.04,Debit,2024-11-01
4715,343,1608.85,Credit,2026-04-08
4716,528,3030.68,Debit,2026-05-20
4717,807,1879.31,Credit,2025-09-12
4718,125,3970.3,Debit,2024-06-22
4719,717,1870.63,Credit,2025-08-06
4720,165,420.57,Debit,2026-03-29
4721,360,4181.55,Debit,2024-11-03
4722,202,3848.91,Credit,2024-08-24
4723,351,2273.3,Credit,2025-01-07
4724,539,4400.73,Debit,2025-07-21
4725,929,752.2,Debit,2024-05-23
4726,540,1534.53,Debit,2024-12-27
4727,68,1386.55,Credit,2024-12-05
4728,181,1615.18,Credit,2025-01-29
4729,717,983.19,Credit,2025-09-16
4730,110,70.04,Credit,2025-02-20
4731,622,2619.25,Debit,2025-03-30
4732,660,4791.51,Debit,2025-07-11
4733,443,3540.61,Credit,2025-02-25
4734,975,2201.8,Credit,2025-02-16
4735,600,2591.47,Credit,2025-06-16
4736,196,736.34,Debit,2025-02-09
4737,330,4680.24,Credit,2024-06-10
4738,726,746.1,Credit,2024-11-04
4739,918,2827.74,Debit,2026-04-15
4740,995,991.17,Debit,2024-09-09
4741,215,2413.36,Debit,2026-04-26
4742,792,2874.52,Credit,2026-03-24
4743,822,4610.3,Debit,2025-10-21
4744,245,1455.63,Credit,2026-03-23
4745,144,668.52,Debit,2025-12-20
4746,420,1770.99,Credit,2025-02-11
4747,969,1390.94,Credit,2024-12-23
4748,970,4707.18,Debit,2024-10-18
